Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed,source_machine,source_workflow
train-1,asok01,atacseq,2349800,MERGED_LIB_PLOTPROFILE,116545329,680162,648.7,1544728576,2199787693,604277242,8,7307264,307576832,2254712832,17179869184,2195701760,21197293,21197293,440371968,a1,atacseq
train-1,asok01,atacseq,2349800,MERGED_LIB_ATAQV,116545329,19716,212.6,108412928,1445412825,2188229,6,103669760,2187264,492404736,17179869184,108412928,150101324,150101324,440371968,a1,atacseq
train-1,asok01,atacseq,147000,MERGED_LIB_ATAQV,7287465,2984,314.1,51445760,643609934,217449,6,11980800,217088,480370688,17179869184,51462144,14109292,14109292,27547568,a1,atacseq
train-1,asok01,atacseq,147000,MERGED_LIB_MACS2_ANNOTATE,7287465,159399,99.8,1319415808,905217579,204541083,6,4096,204550144,1331118080,17179869184,1319415808,3299671671,3299671671,27547568,a1,atacseq
train-1,asok01,atacseq,2349800,MERGED_LIB_MACS2_ANNOTATE,116545329,162476,99.7,1367715840,921520216,216215102,6,0,216227840,1379377152,17179869184,1367715840,3301528538,3301528538,440371968,a1,atacseq
train-1,asok01,atacseq,147000,MERGED_LIB_PLOTPROFILE,7287465,657274,676.2,1483558912,2228378136,496270283,8,700416,198606848,2184744960,17179869184,2178146304,8885295,8885295,27547568,a1,atacseq
train-1,asok01,atacseq,4699600,MERGED_LIB_PLOTPROFILE,233161053,689104,641.9,1557798912,2176436922,629359981,8,14123008,332726272,2275123200,17179869184,2228834304,30369464,30369464,880745968,a1,atacseq
train-1,asok01,atacseq,4699600,MERGED_LIB_ATAQV,233161053,35893,217.5,108605440,2316542128,3193564,6,203407360,3190784,494874624,17179869184,108605440,284215477,284215477,880745968,a1,atacseq
train-1,asok01,atacseq,4699600,MERGED_LIB_MACS2_ANNOTATE,233161053,163031,99.8,1391656960,929823944,222167713,6,0,222187520,1403170816,17179869184,1391656960,3302471139,3302471139,880745968,a1,atacseq
train-1,asok01,atacseq,9399126,MERGED_LIB_PLOTPROFILE,466177547,691524,635.3,1530499072,2241895825,662191037,8,27041792,365596672,2228924416,17179869184,2194743296,46129778,46129778,1761479256,a1,atacseq
train-1,asok01,atacseq,9399126,MERGED_LIB_ATAQV,466177547,71745,201.9,178200576,3331818899,5515500,6,534994944,5513216,559464448,17179869184,178200576,542051547,542051547,1761479256,a1,atacseq
train-1,asok01,atacseq,9399126,MERGED_LIB_MACS2_ANNOTATE,466177547,166395,99.8,1428582400,949247786,236042278,6,110592,236056576,1440161792,17179869184,1433944064,3304671443,3304671443,1761479256,a1,atacseq
train-1,asok01,atacseq,73600,MERGED_LIB_ATAQV,3653358,2416,282.7,44707840,483943354,216848,6,6905856,212992,478937088,17179869184,44707840,9036917,9036917,13791968,a1,atacseq
train-1,asok01,atacseq,73600,MERGED_LIB_PLOTPROFILE,3653358,628706,696.5,1553256448,2195168875,450201939,8,655360,151969792,2265382912,17179869184,2208776192,8452199,8452199,13791968,a1,atacseq
train-1,asok01,atacseq,73600,MERGED_LIB_MACS2_ANNOTATE,3653358,158138,99.8,1310007296,905217577,204541081,6,0,204550144,1321582592,17179869184,1310007296,3299671671,3299671671,13791968,a1,atacseq
test,asok01,atacseq,75192126,MERGED_LIB_PLOTPROFILE,3259653689,711895,615.0,1609568256,2450087186,810120578,8,212992,513564672,2308587520,17179869184,2234126336,251959524,251959524,14091675276,a1,atacseq
test,asok01,atacseq,75192126,MERGED_LIB_ATAQV,3259653689,421254,191.1,112160768,9977910414,10546175,6,1772560384,10543104,524484608,17179869184,112160768,3717136873,3717136873,14091675276,a1,atacseq
test,asok01,atacseq,75192126,MERGED_LIB_MACS2_ANNOTATE,3259653689,173297,99.6,1558343680,991611952,266099605,6,438272,266117120,1569718272,17179869184,1558347776,3309419730,3309419730,14091675276,a1,atacseq
train-1,asok01,atacseq,587600,MERGED_LIB_ATAQV,29105620,5886,285.2,84377600,907667968,228950,6,40615936,225280,484630528,17179869184,84377600,42659079,42659079,110119968,a1,atacseq
train-1,asok01,atacseq,587600,MERGED_LIB_PLOTPROFILE,29105620,677743,645.7,1515126784,2267209507,554466957,8,880640,257445888,2211430400,17179869184,2094137344,11192600,11192600,110119968,a1,atacseq
train-1,asok01,atacseq,587600,MERGED_LIB_MACS2_ANNOTATE,29105620,160387,99.8,1319817216,905274213,204582634,6,28672,204607488,1331200000,17179869184,1319817216,3299678123,3299678123,110119968,a1,atacseq
train-1,asok01,atacseq,293800,MERGED_LIB_ATAQV,14554208,4326,279.8,66158592,776844851,217802,6,21733376,217088,482144256,17179869184,66158592,23866225,23866225,55059168,a1,atacseq
train-1,asok01,atacseq,293800,MERGED_LIB_PLOTPROFILE,14554208,656471,667.8,1533550592,2227254199,529830161,8,471040,232570880,2239963136,17179869184,2204033024,9382821,9382821,55059168,a1,atacseq
train-1,asok01,atacseq,293800,MERGED_LIB_MACS2_ANNOTATE,14554208,158388,99.8,1310445568,905217597,204541096,6,503808,204550144,1322123264,17179869184,1310445568,3299671671,3299671671,55059168,a1,atacseq
train-2,asok01,atacseq,61600,FASTQC,2878279,17404,96.7,188821504,33746236,3631663,6,17387520,4042752,4551680000,17179869184,188821504,2878279,11535968,11535968,a1,atacseq
train-2,asok01,atacseq,1970600,FASTQC,92352505,28031,136.6,420679680,123267061,3655235,6,92360704,4100096,4551680000,17179869184,420679680,92352505,369082368,369082368,a1,atacseq
train-2,asok01,atacseq,492800,FASTQC,23086830,10992,193.8,279146496,54003499,3670850,6,23093248,4026368,4555874304,17179869184,283197440,23086830,92297568,92297568,a1,atacseq
train-2,asok01,atacseq,15763400,FASTQC,738409258,178147,98.2,1044049920,769401124,3676414,6,738926592,4235264,4475781120,17179869184,1044054016,738409258,2952407568,2952407568,a1,atacseq
train-2,asok01,atacseq,3941000,FASTQC,184822214,47346,124.0,932708352,215749177,3682889,6,185610240,4042752,4551680000,17179869184,932708352,184822214,738129168,738129168,a1,atacseq
train-2,asok01,atacseq,246400,FASTQC,11541954,8892,210.6,264450048,42444298,3634401,6,11546624,3981312,4559716352,17179869184,264450048,11541954,46147968,46147968,a1,atacseq
train-2,asok01,atacseq,123200,FASTQC,5762765,6957,234.7,260472832,36602844,3645762,6,5767168,4005888,4555874304,17179869184,260472832,5762765,23073168,23073168,a1,atacseq
train-2,asok01,atacseq,31526800,FASTQC,1475930673,310266,104.3,1144856576,1506929238,3677745,6,1475940352,4194304,4558168064,17179869184,1144856576,1475930673,5904815968,5904815968,a1,atacseq
train-2,asok01,atacseq,7881800,FASTQC,369565475,87125,112.1,1096814592,400494544,3685787,6,369573888,4087808,4555874304,17179869184,1098698752,369565475,1476221968,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,FASTQC,46156368,16934,158.0,253128704,77066545,3656613,6,46161920,4001792,4551680000,17179869184,253128704,46156368,184559168,184559168,a1,atacseq
train-2,asok01,atacseq,31526800,TRIMGALORE,1475930673,591470,440.7,1532829696,42023382029,40467301597,8,1855488,2247585792,3277713408,17179869184,1552334848,1475930673,5904815968,5904815968,a1,atacseq
train-2,asok01,atacseq,15763400,TRIMGALORE,738409258,304338,433.2,1407959040,21146731839,20328372119,8,0,1126363136,3267878912,17179869184,1408274432,738409258,2952407568,2952407568,a1,atacseq
train-2,asok01,atacseq,1970600,TRIMGALORE,92352505,50267,372.0,328142848,2877551961,2705885610,8,0,144371712,3273515008,17179869184,328142848,92352505,369082368,369082368,a1,atacseq
train-2,asok01,atacseq,492800,TRIMGALORE,23086830,17618,342.8,239058944,747829954,679681658,8,0,39235584,3273519104,17179869184,239058944,23086830,92297568,92297568,a1,atacseq
train-2,asok01,atacseq,246400,TRIMGALORE,11541954,13025,299.3,299106304,392580533,341706616,8,0,21659648,3277717504,17179869184,299106304,11541954,46147968,46147968,a1,atacseq
train-2,asok01,atacseq,123200,TRIMGALORE,5762765,9720,279.5,171732992,214879183,172676888,8,0,12869632,3276324864,17179869184,171732992,5762765,23073168,23073168,a1,atacseq
train-2,asok01,atacseq,3941000,TRIMGALORE,184822214,83259,418.9,488370176,5490148872,5225237829,8,0,284643328,3199746048,17179869184,492122112,184822214,738129168,738129168,a1,atacseq
train-2,asok01,atacseq,61600,TRIMGALORE,2878279,9283,238.9,215695360,126191278,88224672,8,0,8478720,3277713408,17179869184,215695360,2878279,11535968,11535968,a1,atacseq
train-2,asok01,atacseq,7881800,TRIMGALORE,369565475,155371,432.3,782675968,10709270169,10259570996,8,0,565309440,3199721472,17179869184,789721088,369565475,1476221968,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,TRIMGALORE,46156368,27874,364.8,301023232,1457700652,1355075290,8,0,74280960,3277520896,17179869184,301023232,46156368,184559168,184559168,a1,atacseq
test,asok01,atacseq,63053586,TRIMGALORE,2402740257,1169295,443.5,3259772928,83213780716,80739683719,8,3989504,4486660096,4029698048,17179869184,3291336704,2402740257,11809629756,11809629756,a1,atacseq
test,asok01,atacseq,63053586,FASTQC,2402740257,586110,102.3,1042423808,2433746342,3701704,6,24576,4390912,4546039808,17179869184,1042423808,2402740257,11809629756,11809629756,a1,atacseq
train-2,asok01,atacseq,31526800,BWA_MEM,1475930673,978326,727.5,6865682432,15761624267,11068181621,8,5418635264,1845436416,8297545728,17179869184,6865952768,1120298346,5236675276,5904815968,a1,atacseq
train-2,asok01,atacseq,15763400,BWA_MEM,738409258,464133,765.3,6828650496,10573962212,5517661938,8,557056,922128384,8362561536,17179869184,6828675072,560390493,2618228160,2952407568,a1,atacseq
train-2,asok01,atacseq,1970600,BWA_MEM,92352505,67836,660.1,6519070720,6056177283,683605616,8,61440,115073024,7502680064,17179869184,6544580608,70055896,327298592,369082368,a1,atacseq
train-2,asok01,atacseq,492800,BWA_MEM,23086830,22068,527.3,5779279872,5576307039,169998277,8,8192,28778496,6226055168,17179869184,5779279872,17542340,81869020,92297568,a1,atacseq
train-2,asok01,atacseq,246400,BWA_MEM,11541954,14479,422.7,5610201088,5496925541,85009324,8,516096,14389248,6848344064,17179869184,5627916288,8771833,40932354,46147968,a1,atacseq
train-2,asok01,atacseq,123200,BWA_MEM,5762765,10534,319.6,5504499712,5457085123,42351034,8,516096,7176192,6131228672,17179869184,5504499712,4378733,20454578,23073168,a1,atacseq
train-2,asok01,atacseq,61600,BWA_MEM,2878279,8598,232.9,5456302080,5437255415,21119992,8,516096,3588096,6126608384,17179869184,5456302080,2191437,10227596,11535968,a1,atacseq
train-2,asok01,atacseq,3941000,BWA_MEM,184822214,121808,733.9,6713991168,6698798329,1371391605,8,131072,230354944,7889129472,17179869184,6718308352,140111019,654545532,738129168,a1,atacseq
train-2,asok01,atacseq,7881800,BWA_MEM,369565475,235213,758.3,6788345856,7987948817,2750849493,8,266240,460918784,8124006400,17179869184,6788882432,280237745,1309180984,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,BWA_MEM,46156368,37473,602.7,6147293184,5735923685,340831178,8,28672,57511936,7100006400,17179869184,6170894336,35043491,163672846,184559168,a1,atacseq
test,asok01,atacseq,63053586,BWA_MEM,2402740257,1809909,786.4,6964940800,26165977786,22200319008,8,124182528,3692191744,8387715072,17179869184,6975725568,2238247209,10473263742,11809629756,a1,atacseq
train-2,asok01,atacseq,31526800,SORT_BAM,1475930673,231100,187.2,5237919744,5462411450,1620050237,6,344240128,1621028864,6312005632,17179869184,5623111680,1844357083,1844357083,5904815968,a1,atacseq
train-2,asok01,atacseq,15763400,SORT_BAM,738409258,103586,179.2,5044928512,2457563060,515214511,6,195747840,515698688,6311186432,17179869184,5389049856,921606356,921606356,2952407568,a1,atacseq
train-2,asok01,atacseq,1970600,SORT_BAM,92352505,13378,177.8,631255040,325092046,72348146,6,23830528,72417280,5958860800,17179869184,674545664,115012132,115012132,369082368,a1,atacseq
train-2,asok01,atacseq,492800,SORT_BAM,23086830,3488,173.9,166014976,86250067,20641218,6,5472256,20668416,5921112064,17179869184,171810816,28762818,28762818,92297568,a1,atacseq
train-2,asok01,atacseq,246400,SORT_BAM,11541954,1920,161.2,4722688,44944149,11456049,6,14385152,11476992,12120064,17179869184,4722688,14384860,14384860,46147968,a1,atacseq
train-2,asok01,atacseq,123200,SORT_BAM,5762765,1051,150.9,6754304,23746143,6671118,6,7176192,6688768,4970881024,17179869184,6754304,7173889,7173889,23073168,a1,atacseq
train-2,asok01,atacseq,61600,SORT_BAM,2878279,678,123.4,6950912,12915740,4173755,6,3592192,4186112,4970881024,17179869184,6950912,3585261,3585261,11535968,a1,atacseq
train-2,asok01,atacseq,3941000,SORT_BAM,184822214,26381,178.4,1254133760,636450345,138287412,6,48402432,138416128,6009192448,17179869184,1344241664,230230115,230230115,738129168,a1,atacseq
train-2,asok01,atacseq,7881800,SORT_BAM,369565475,52207,179.0,2553683968,1249199881,266102137,6,97521664,266346496,6219100160,17179869184,2685054976,460661110,460661110,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,SORT_BAM,46156368,6832,176.1,320782336,166798306,38261327,6,11603968,38301696,5933694976,17179869184,339513344,57479927,57479927,184559168,a1,atacseq
test,asok01,atacseq,63053586,SORT_BAM,2402740257,483835,189.8,5445533696,11378779797,3787431878,6,964870144,3789406208,6567931904,17179869184,5625057280,3690062739,3690062739,11809629756,a1,atacseq
train-2,asok01,atacseq,15763400,MERGED_LIB_BAM,738409258,507374,124.7,8445186048,2632846640,537380492,6,34365440,537784320,21643264000,17179869184,8449490944,515139845,515139845,2952407568,a1,atacseq
train-2,asok01,atacseq,123200,MERGED_LIB_BAM,5762765,15073,198.6,5222293504,41189213,7431407,6,13336576,7561216,21302435840,17179869184,5222293504,6608342,6608342,23073168,a1,atacseq
train-2,asok01,atacseq,246400,MERGED_LIB_BAM,11541954,17364,191.5,5442678784,64822861,12367252,6,9527296,12500992,21302435840,17179869184,5442678784,11384704,11384704,46147968,a1,atacseq
train-2,asok01,atacseq,3941000,MERGED_LIB_BAM,184822214,134223,129.0,7613870080,704106755,144348026,6,4096,144498688,21575098368,17179869184,7613870080,138213286,138213286,738129168,a1,atacseq
train-2,asok01,atacseq,31526800,MERGED_LIB_BAM,1475930673,1001978,137.9,11269820416,5135130415,1046326866,6,127217664,1047801856,21643264000,17179869184,11269820416,1003224699,1003224699,5904815968,a1,atacseq
train-2,asok01,atacseq,61600,MERGED_LIB_BAM,2878279,12997,162.2,5147377664,28970345,4866481,6,18235392,4968448,21302435840,17179869184,5147377664,4118385,4118385,11535968,a1,atacseq
train-2,asok01,atacseq,1970600,MERGED_LIB_BAM,92352505,74677,144.1,7598559232,369731356,75606298,6,14086144,75788288,21506932736,17179869184,7598559232,72274929,72274929,369082368,a1,atacseq
train-2,asok01,atacseq,492800,MERGED_LIB_BAM,23086830,26991,188.8,6495404032,110349545,21850900,6,18399232,21999616,21302435840,17179869184,6495404032,20569384,20569384,92297568,a1,atacseq
train-2,asok01,atacseq,7881800,MERGED_LIB_BAM,369565475,261176,121.5,8055951360,1356693663,277657347,6,59674624,277897216,21472321536,17179869184,8060002304,266027958,266027958,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,MERGED_LIB_BAM,46156368,44234,161.8,7563649024,198277305,40129014,6,35504128,40292352,21370601472,17179869184,7563649024,38188897,38188897,184559168,a1,atacseq
test,asok01,atacseq,63053586,MERGED_LIB_BAM,2402740257,1983132,140.4,8893308928,10575452762,2601031300,6,253075456,2602819584,21647810560,17179869184,8902934528,1954016754,1954016754,11809629756,a1,atacseq
train-2,asok01,atacseq,15763400,MERGED_LIB_BAM_FILTER,738409258,66445,147.3,629817344,1084431291,343292669,6,64192512,228360192,5841334272,17179869184,643792896,535861393,535861393,2952407568,a1,atacseq
train-2,asok01,atacseq,123200,MERGED_LIB_BAM_FILTER,5762765,770,101.4,13492224,11311751,4416985,6,5033984,3497984,21860352,17179869184,13492224,6731115,6731115,23073168,a1,atacseq
train-2,asok01,atacseq,246400,MERGED_LIB_BAM_FILTER,11541954,1298,116.3,13336576,20745905,7333342,6,9785344,5472256,21860352,17179869184,13336576,11651691,11651691,46147968,a1,atacseq
train-2,asok01,atacseq,3941000,MERGED_LIB_BAM_FILTER,184822214,16856,146.4,162308096,285787482,91421397,6,24424448,61620224,5719785472,17179869184,168165376,143435733,143435733,738129168,a1,atacseq
train-2,asok01,atacseq,31526800,MERGED_LIB_BAM_FILTER,1475930673,125982,151.6,1174962176,2099874714,659102402,6,4096,437936128,5942087680,17179869184,1255456768,1043991987,1043991987,5904815968,a1,atacseq
train-2,asok01,atacseq,61600,MERGED_LIB_BAM_FILTER,2878279,419,100.6,13901824,6513609,2937977,6,0,2490368,22228992,17179869184,14024704,4177316,4177316,11535968,a1,atacseq
train-2,asok01,atacseq,1970600,MERGED_LIB_BAM_FILTER,92352505,8560,144.4,87695360,146552067,47214801,6,4096,32206848,5706780672,17179869184,87695360,74798831,74798831,369082368,a1,atacseq
train-2,asok01,atacseq,492800,MERGED_LIB_BAM_FILTER,23086830,2263,135.5,30674944,39397811,13234717,6,0,9453568,5910106112,17179869184,30674944,21122868,21122868,92297568,a1,atacseq
train-2,asok01,atacseq,7881800,MERGED_LIB_BAM_FILTER,369565475,33060,148.9,312168448,557602299,177538999,6,4096,118665216,5799477248,17179869184,329297920,276542312,276542312,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,MERGED_LIB_BAM_FILTER,46156368,4358,141.6,14270464,75634995,24731312,6,0,17174528,23433216,17179869184,14397440,39375151,39375151,184559168,a1,atacseq
test,asok01,atacseq,63053586,MERGED_LIB_BAM_FILTER,2402740257,242906,152.2,2393628672,4011598481,1236347988,6,12288,822575104,6125473792,17179869184,2393628672,2035454609,2035454609,11809629756,a1,atacseq
train-2,asok01,atacseq,15763400,MERGED_LIB_BAM_REMOVE_ORPHAN,738409258,35613,122.0,597704704,558220587,225356149,6,16134144,225427456,5819506688,17179869184,632737792,228234833,228234833,2952407568,a1,atacseq
train-2,asok01,atacseq,123200,MERGED_LIB_BAM_REMOVE_ORPHAN,5762765,590,86.3,13946880,7160339,3452784,6,4096,3473408,21803008,17179869184,13946880,3439003,3439003,23073168,a1,atacseq
train-2,asok01,atacseq,246400,MERGED_LIB_BAM_REMOVE_ORPHAN,11541954,864,96.5,13529088,11786067,5387647,6,0,5410816,21360640,17179869184,13529088,5406213,5406213,46147968,a1,atacseq
train-2,asok01,atacseq,3941000,MERGED_LIB_BAM_REMOVE_ORPHAN,184822214,9118,123.7,158879744,147300027,60783483,6,0,60817408,5786894336,17179869184,164671488,61535857,61535857,738129168,a1,atacseq
train-2,asok01,atacseq,31526800,MERGED_LIB_BAM_REMOVE_ORPHAN,1475930673,66917,125.7,1153101824,1074941211,431996398,6,8192,432123904,5874974720,17179869184,1231785984,437748435,437748435,5904815968,a1,atacseq
train-2,asok01,atacseq,61600,MERGED_LIB_BAM_REMOVE_ORPHAN,2878279,456,70.6,13733888,4836647,2460173,6,0,2473984,22065152,17179869184,13733888,2431339,2431339,11535968,a1,atacseq
train-2,asok01,atacseq,1970600,MERGED_LIB_BAM_REMOVE_ORPHAN,92352505,4814,118.1,22417408,75791169,31772471,6,0,31797248,33370112,17179869184,22417408,32138720,32138720,369082368,a1,atacseq
train-2,asok01,atacseq,492800,MERGED_LIB_BAM_REMOVE_ORPHAN,23086830,1451,105.8,13524992,21192410,9306498,6,0,9326592,21757952,17179869184,13524992,9383481,9383481,92297568,a1,atacseq
train-2,asok01,atacseq,7881800,MERGED_LIB_BAM_REMOVE_ORPHAN,369565475,17629,125.9,306348032,287482220,117107806,6,4096,117149696,5933699072,17179869184,323465216,118569823,118569823,1476221968,a1,atacseq
train-2,asok01,atacseq,985400,MERGED_LIB_BAM_REMOVE_ORPHAN,46156368,2597,112.9,22306816,39616191,16932336,6,0,16953344,33370112,17179869184,22306816,17104307,17104307,184559168,a1,atacseq
test,asok01,atacseq,63053586,MERGED_LIB_BAM_REMOVE_ORPHAN,2402740257,123918,128.9,2195025920,2020589261,811053073,6,16384,811290624,5975638016,17179869184,2350104576,822280652,822280652,11809629756,a1,atacseq
train-2,asok01,atacseq,15763400,MERGED_LIB_BIGWIG,738409258,49517,108.7,2008842240,271676402,106074772,6,5910528,73453568,2031964160,17179869184,2013163520,113094577,113094577,2952407568,a1,atacseq
train-2,asok01,atacseq,15763400,MERGED_LIB_MACS2,738409258,29958,117.1,74911744,453324990,234162810,6,15790080,80297984,407891968,17179869184,90570752,113095066,113095066,2952407568,a1,atacseq
train-2,asok01,atacseq,123200,MERGED_LIB_BIGWIG,5762765,36345,100.4,2003419136,1811409,541634,6,0,339968,2031964160,17179869184,2004779008,2539352,2539352,23073168,a1,atacseq
train-2,asok01,atacseq,123200,MERGED_LIB_MACS2,5762765,518,221.8,13250560,7343610,1783645,6,0,659456,19390464,17179869184,13946880,2539841,2539841,23073168,a1,atacseq
